// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
3000, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3000, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3000, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3000, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3000, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3000, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3000, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 1000, 2.75688e+06+/-149696, 1731.66+/-168.294, 45.9855+/-7.27307, 1506.69+/-136.72, 48.5133+/-5.91613;
3100, 2000, 1.02347e+06+/-76483, 1686.72+/-166.291, 45.2044+/-7.23101, 1463.23+/-135.367, 47.9082+/-5.9053;
3100, 3000, 740287+/-62270.1, 1495.74+/-156.514, 41.6155+/-7.05871, 1327.66+/-130.487, 46.7153+/-5.88048;
3100, 3100, 708962+/-60969.4, 1440.97+/-155.135, 39.7252+/-6.95957, 1303.37+/-129.337, 45.7684+/-5.82951;
3100, 3200, 634684+/-57250.9, 1349.28+/-150.875, 39.7252+/-6.95957, 1251.83+/-127.505, 45.1179+/-5.81687;
3100, 3300, 584776+/-54749.9, 1233.9+/-145.023, 35.9574+/-6.6776, 1207.73+/-125.867, 43.5597+/-5.75932;
3100, 3400, 522894+/-51357.5, 1166.92+/-141.596, 35.3309+/-6.65094, 1128.65+/-122.563, 41.9987+/-5.68379;
3100, 3500, 419914+/-40684.4, 1110.95+/-138.509, 34.2644+/-6.57594, 1064.41+/-119.613, 40.2555+/-5.60006;
3100, 3600, 383284+/-38144.9, 1045.76+/-135.383, 32.4561+/-6.49969, 1008.48+/-116.882, 38.4205+/-5.49637;
3100, 3700, 327262+/-33685.8, 950.329+/-128.978, 32.0891+/-6.48932, 990.015+/-115.808, 37.601+/-5.47441;
3100, 3800, 290057+/-30569.5, 901.41+/-126.514, 31.076+/-6.43557, 900.937+/-111.018, 37.3206+/-5.4687;
3100, 3900, 278512+/-29899.2, 799.031+/-120.315, 30.8402+/-6.43288, 771.62+/-103.503, 35.7054+/-5.37998;
3100, 4000, 235488+/-25568.4, 759.013+/-117.621, 29.1169+/-6.19778, 725.671+/-100.914, 32.0731+/-4.97869;
3100, 4100, 193711+/-20340.9, 707.29+/-113.45, 25.6559+/-5.92529, 647.046+/-95.5915, 30.8595+/-4.92628;
3100, 4200, 157767+/-14616.1, 676.19+/-112.16, 25.0108+/-5.89007, 598.484+/-92.9, 30.8595+/-4.92628;
3100, 4300, 145945+/-13151.8, 634.986+/-109.176, 24.7059+/-5.88258, 550.491+/-89.7398, 30.8595+/-4.92628;
3100, 4400, 141010+/-13129.7, 548.569+/-102.141, 22.3139+/-5.69844, 508.571+/-86.4099, 28.7824+/-4.77807;
3100, 4500, 123426+/-9595.32, 529.667+/-100.377, 19.8482+/-5.49831, 478.026+/-84.2858, 26.885+/-4.57234;
3100, 4600, 109871+/-7151.03, 512.128+/-98.8341, 19.5398+/-5.48965, 450.094+/-81.9384, 26.2135+/-4.54621;
3100, 4700, 103528+/-7108.03, 476.66+/-95.149, 19.4794+/-5.48932, 380.043+/-75.6888, 24.9352+/-4.36797;
3100, 4800, 95807.1+/-7032.99, 439.05+/-91.3563, 18.5919+/-5.4171, 367.966+/-74.719, 23.389+/-4.27711;
3100, 4900, 82966.1+/-2962.55, 429.97+/-90.9039, 18.5698+/-5.41705, 346.954+/-72.9354, 22.1351+/-4.17472;
3100, 5000, 75411.7+/-2817.76, 342.156+/-81.5065, 18.5698+/-5.41705, 341.863+/-72.7575, 20.6686+/-4.03023;
3100, 5100, 67288.7+/-2635.1, 278.744+/-74.4029, 18.0058+/-5.39599, 334.539+/-72.388, 20.6686+/-4.03023;
3100, 5200, 61286.2+/-2501.49, 276.988+/-74.3822, 16.4325+/-5.1837, 305.019+/-69.2938, 20.1954+/-4.00235;
3100, 5300, 54895.6+/-2352.34, 270.661+/-74.2437, 15.504+/-5.09988, 281.637+/-67.0919, 19.7473+/-3.97718;
3100, 5400, 49753.3+/-2243.78, 266.75+/-74.1406, 15.504+/-5.09988, 281.637+/-67.0919, 18.6055+/-3.8907;
3100, 5500, 45096.2+/-2140.73, 244.253+/-70.6447, 14.5468+/-5.00924, 251.212+/-63.3483, 17.8312+/-3.84568;
3100, 5600, 40633.1+/-2037.08, 244.253+/-70.6447, 14.5468+/-5.00924, 246.459+/-63.1698, 16.4065+/-3.70285;
3100, 5700, 36461+/-1935.17, 226.806+/-68.4565, 14.1959+/-4.9971, 241.416+/-62.9681, 14.9901+/-3.60744;
3100, 5800, 32871.1+/-1842.98, 185.514+/-61.3966, 13.375+/-4.9292, 209.271+/-58.6833, 13.2339+/-3.38695;
3100, 5900, 29960.4+/-1764.7, 185.514+/-61.3966, 13.375+/-4.9292, 196.505+/-57.2778, 12.3117+/-3.259;
3100, 6000, 27139.7+/-1685.57, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 9.67807+/-2.6623;
3100, 6100, 24908.2+/-1620.07, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 8.70505+/-2.57178;
3100, 6200, 21997.4+/-1530.43, 137.617+/-53.586, 13.375+/-4.9292, 164.772+/-52.6838, 6.74956+/-2.30833;
3100, 6300, 19765.9+/-1457.97, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 6.0131+/-2.1877;
3100, 6400, 18019.4+/-1398.66, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 5.25737+/-2.05302;
3100, 6500, 16661.1+/-1350.72, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 5.25737+/-2.05302;
3100, 6600, 15496.8+/-1308.24, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 4.3389+/-1.83612;
3100, 6700, 14429.5+/-1268.04, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
3100, 6800, 13168.2+/-1218.84, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
3100, 6900, 11809.9+/-1163.52, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3100, 7000, 10174+/-1044.55, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3100, 7100, 9300.79+/-1003.18, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3100, 7200, 8330.55+/-955.105, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3100, 7300, 7748.41+/-925.064, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
3100, 7400, 6584.12+/-861.847, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3100, 7500, 6099+/-834.093, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3100, 7600, 5516.85+/-799.518, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
3100, 7700, 5225.78+/-781.657, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
3100, 7800, 4934.71+/-763.379, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
3100, 7900, 4546.61+/-738.304, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
3100, 8000, 3783.94+/-605.916, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
3100, 8100, 3298.82+/-565.743, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8200, 2813.7+/-522.491, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8300, 2328.58+/-475.319, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8400, 2231.56+/-465.311, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8500, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8600, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8700, 1552.39+/-388.097, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3100, 8800, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
3100, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3100, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3100, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 1000, 2.49355e+06+/-142046, 1550.33+/-159.304, 44.6733+/-7.22911, 1384.71+/-132.14, 44.1913+/-5.70625;
3200, 2000, 855559+/-66283.2, 1518.88+/-157.764, 43.8922+/-7.18679, 1352.06+/-131.185, 43.8505+/-5.70114;
3200, 3000, 626119+/-54655.8, 1437+/-154.575, 40.3033+/-7.0134, 1253.91+/-127.35, 42.9622+/-5.68028;
3200, 3100, 614233+/-54284.1, 1393.28+/-153.465, 38.413+/-6.91362, 1240.4+/-126.632, 42.0153+/-5.62749;
3200, 3200, 577865+/-52408.7, 1333.11+/-150.407, 38.413+/-6.91362, 1188.86+/-124.76, 41.5285+/-5.61679;
3200, 3300, 540592+/-50461.9, 1217.73+/-144.536, 35.2388+/-6.65043, 1150.41+/-123.214, 40.2852+/-5.56608;
3200, 3400, 504080+/-48436.8, 1161.1+/-141.476, 35.2076+/-6.65036, 1071.32+/-119.837, 39.4608+/-5.52686;
3200, 3500, 418652+/-40682.9, 1105.13+/-138.387, 34.1961+/-6.57558, 1032.28+/-118.222, 37.7175+/-5.44072;
3200, 3600, 382120+/-38143.4, 1039.95+/-135.258, 32.3878+/-6.49933, 976.354+/-115.458, 36.6316+/-5.38626;
3200, 3700, 326195+/-33684.3, 944.511+/-128.847, 32.0209+/-6.48896, 957.889+/-114.37, 35.8212+/-5.36385;
3200, 3800, 288990+/-30567.8, 895.592+/-126.381, 31.0078+/-6.43521, 883.544+/-110.194, 35.5408+/-5.35802;
3200, 3900, 277541+/-29897.6, 793.213+/-120.174, 30.7719+/-6.43252, 766.867+/-103.394, 34.1231+/-5.27115;
3200, 4000, 234614+/-25566.8, 753.196+/-117.477, 29.0487+/-6.1974, 720.918+/-100.802, 30.4908+/-4.86088;
3200, 4100, 192838+/-20338.8, 701.472+/-113.301, 25.5877+/-5.9249, 642.293+/-95.4732, 29.4551+/-4.81048;
3200, 4200, 157088+/-14613.9, 670.373+/-112.009, 24.9426+/-5.88967, 593.731+/-92.7783, 29.4551+/-4.81048;
3200, 4300, 145266+/-13149.3, 629.168+/-109.021, 24.6377+/-5.88219, 545.738+/-89.6138, 29.4551+/-4.81048;
3200, 4400, 140331+/-13127.2, 548.569+/-102.141, 22.3139+/-5.69844, 503.818+/-86.2791, 27.378+/-4.65858;
3200, 4500, 122844+/-9592.37, 529.667+/-100.377, 19.8482+/-5.49831, 473.273+/-84.1517, 25.4806+/-4.44733;
3200, 4600, 109289+/-7147.08, 512.128+/-98.8341, 19.5398+/-5.48965, 445.34+/-81.8005, 24.8091+/-4.42046;
3200, 4700, 102946+/-7104.05, 476.66+/-95.149, 19.4794+/-5.48932, 375.29+/-75.5394, 23.5308+/-4.23693;
3200, 4800, 95224.9+/-7028.98, 439.05+/-91.3563, 18.5919+/-5.4171, 363.213+/-74.5677, 22.4209+/-4.1661;
3200, 4900, 82480.9+/-2954.6, 429.97+/-90.9039, 18.5698+/-5.41705, 342.201+/-72.7803, 21.1669+/-4.06091;
3200, 5000, 74926.6+/-2809.4, 342.156+/-81.5065, 18.5698+/-5.41705, 337.11+/-72.6021, 20.6686+/-4.03023;
3200, 5100, 66803.6+/-2626.15, 278.744+/-74.4029, 18.0058+/-5.39599, 329.786+/-72.2318, 20.6686+/-4.03023;
3200, 5200, 60801.1+/-2492.06, 276.988+/-74.3822, 16.4325+/-5.1837, 300.266+/-69.1306, 20.1954+/-4.00235;
3200, 5300, 54410.5+/-2342.31, 270.661+/-74.2437, 15.504+/-5.09988, 276.884+/-66.9234, 19.7473+/-3.97718;
3200, 5400, 49365.2+/-2235.38, 266.75+/-74.1406, 15.504+/-5.09988, 276.884+/-66.9234, 18.6055+/-3.8907;
3200, 5500, 44708.1+/-2131.91, 244.253+/-70.6447, 14.5468+/-5.00924, 246.459+/-63.1698, 17.8312+/-3.84568;
3200, 5600, 40342+/-2030.13, 244.253+/-70.6447, 14.5468+/-5.00924, 246.459+/-63.1698, 16.4065+/-3.70285;
3200, 5700, 36267+/-1930.3, 226.806+/-68.4565, 14.1959+/-4.9971, 241.416+/-62.9681, 14.9901+/-3.60744;
3200, 5800, 32677.1+/-1837.87, 185.514+/-61.3966, 13.375+/-4.9292, 209.271+/-58.6833, 13.2339+/-3.38695;
3200, 5900, 29863.4+/-1762.03, 185.514+/-61.3966, 13.375+/-4.9292, 196.505+/-57.2778, 12.3117+/-3.259;
3200, 6000, 27042.7+/-1682.77, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 9.67807+/-2.6623;
3200, 6100, 24811.1+/-1617.16, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 8.70505+/-2.57178;
3200, 6200, 21997.4+/-1530.43, 137.617+/-53.586, 13.375+/-4.9292, 164.772+/-52.6838, 6.74956+/-2.30833;
3200, 6300, 19765.9+/-1457.97, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 6.0131+/-2.1877;
3200, 6400, 18019.4+/-1398.66, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 5.25737+/-2.05302;
3200, 6500, 16661.1+/-1350.72, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 5.25737+/-2.05302;
3200, 6600, 15496.8+/-1308.24, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 4.3389+/-1.83612;
3200, 6700, 14429.5+/-1268.04, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
3200, 6800, 13168.2+/-1218.84, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
3200, 6900, 11809.9+/-1163.52, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3200, 7000, 10174+/-1044.55, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3200, 7100, 9300.79+/-1003.18, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3200, 7200, 8330.55+/-955.105, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3200, 7300, 7748.41+/-925.064, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
3200, 7400, 6584.12+/-861.847, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3200, 7500, 6099+/-834.093, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3200, 7600, 5516.85+/-799.518, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
3200, 7700, 5225.78+/-781.657, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
3200, 7800, 4934.71+/-763.379, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
3200, 7900, 4546.61+/-738.304, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
3200, 8000, 3783.94+/-605.916, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
3200, 8100, 3298.82+/-565.743, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8200, 2813.7+/-522.491, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8300, 2328.58+/-475.319, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8400, 2231.56+/-465.311, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8500, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8600, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8700, 1552.39+/-388.097, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
3200, 8800, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
3200, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
3200, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3200, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
3300, 1000, 2.31475e+06+/-136330, 1399.51+/-152.107, 43.2471+/-7.15778, 1257.18+/-127.166, 41.0367+/-5.50557;
3300, 2000, 814518+/-64749.9, 1381.74+/-151.114, 43.2471+/-7.15778, 1244.99+/-126.939, 40.6959+/-5.50028;
3300, 3000, 603990+/-53545.8, 1311.15+/-148.077, 39.6582+/-6.98367, 1163.66+/-123.547, 40.0029+/-5.48213;
3300, 3100, 599004+/-53541, 1273.38+/-147.039, 37.7679+/-6.88346, 1150.16+/-122.807, 39.2569+/-5.43114;
3300, 3200, 563191+/-51639.4, 1229.1+/-144.721, 37.7679+/-6.88346, 1126.38+/-121.974, 39.2569+/-5.43114;
3300, 3300, 526016+/-49662.6, 1175.38+/-142.107, 34.5937+/-6.61907, 1087.94+/-120.393, 38.3913+/-5.39192;
3300, 3400, 496306+/-48021.5, 1118.75+/-138.995, 34.5625+/-6.619, 1025.96+/-117.588, 37.7609+/-5.35495;
3300, 3500, 410976+/-40187.7, 1068.86+/-135.984, 33.551+/-6.54386, 995.38+/-116.25, 36.0177+/-5.26599;
3300, 3600, 380859+/-38141.8, 1003.67+/-132.799, 31.7427+/-6.46723, 939.453+/-113.438, 34.9317+/-5.2097;
3300, 3700, 324933+/-33682.5, 925.608+/-127.453, 31.3757+/-6.45681, 920.987+/-112.33, 34.1213+/-5.18654;
3300, 3800, 287729+/-30565.8, 876.69+/-124.959, 30.3627+/-6.4028, 872.002+/-109.588, 33.8409+/-5.18051;
3300, 3900, 276377+/-29895.8, 774.311+/-118.678, 30.1268+/-6.40009, 755.324+/-102.748, 32.4233+/-5.0906;
3300, 4000, 233547+/-25564.8, 734.293+/-115.946, 28.4036+/-6.16373, 709.376+/-100.139, 28.791+/-4.66448;
3300, 4100, 191770+/-20336.3, 682.569+/-111.713, 24.9426+/-5.88967, 630.751+/-94.773, 28.1436+/-4.62826;
3300, 4200, 156312+/-14611.3, 651.47+/-110.402, 24.9426+/-5.88967, 582.189+/-92.0576, 28.1436+/-4.62826;
3300, 4300, 144490+/-13146.5, 610.266+/-107.37, 24.6377+/-5.88219, 545.738+/-89.6138, 28.1436+/-4.62826;
3300, 4400, 139652+/-13124.6, 529.667+/-100.377, 22.3139+/-5.69844, 503.818+/-86.2791, 26.0666+/-4.47018;
3300, 4500, 122261+/-9589.43, 529.667+/-100.377, 19.8482+/-5.49831, 473.273+/-84.1517, 25.4806+/-4.44733;
3300, 4600, 108706+/-7143.13, 512.128+/-98.8341, 19.5398+/-5.48965, 445.34+/-81.8005, 24.8091+/-4.42046;
3300, 4700, 102364+/-7100.08, 476.66+/-95.149, 19.4794+/-5.48932, 375.29+/-75.5394, 23.5308+/-4.23693;
3300, 4800, 94642.8+/-7024.96, 439.05+/-91.3563, 18.5919+/-5.4171, 363.213+/-74.5677, 22.4209+/-4.1661;
3300, 4900, 81995.8+/-2946.62, 429.97+/-90.9039, 18.5698+/-5.41705, 342.201+/-72.7803, 21.1669+/-4.06091;
3300, 5000, 74635.5+/-2804.37, 342.156+/-81.5065, 18.5698+/-5.41705, 337.11+/-72.6021, 20.6686+/-4.03023;
3300, 5100, 66512.5+/-2620.77, 278.744+/-74.4029, 18.0058+/-5.39599, 329.786+/-72.2318, 20.6686+/-4.03023;
3300, 5200, 60510+/-2486.39, 276.988+/-74.3822, 16.4325+/-5.1837, 300.266+/-69.1306, 20.1954+/-4.00235;
3300, 5300, 54119.4+/-2336.28, 270.661+/-74.2437, 15.504+/-5.09988, 276.884+/-66.9234, 19.7473+/-3.97718;
3300, 5400, 49074.2+/-2229.05, 266.75+/-74.1406, 15.504+/-5.09988, 276.884+/-66.9234, 18.6055+/-3.8907;
3300, 5500, 44417+/-2125.28, 244.253+/-70.6447, 14.5468+/-5.00924, 246.459+/-63.1698, 17.8312+/-3.84568;
3300, 5600, 40050.9+/-2023.17, 244.253+/-70.6447, 14.5468+/-5.00924, 246.459+/-63.1698, 16.4065+/-3.70285;
3300, 5700, 35975.9+/-1922.97, 226.806+/-68.4565, 14.1959+/-4.9971, 241.416+/-62.9681, 14.9901+/-3.60744;
3300, 5800, 32483+/-1832.74, 185.514+/-61.3966, 13.375+/-4.9292, 209.271+/-58.6833, 13.2339+/-3.38695;
3300, 5900, 29669.3+/-1756.68, 185.514+/-61.3966, 13.375+/-4.9292, 196.505+/-57.2778, 12.3117+/-3.259;
3300, 6000, 26848.6+/-1677.17, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 9.67807+/-2.6623;
3300, 6100, 24714.1+/-1614.25, 152.002+/-55.4833, 13.375+/-4.9292, 164.772+/-52.6838, 8.70505+/-2.57178;
3300, 6200, 21900.4+/-1527.35, 137.617+/-53.586, 13.375+/-4.9292, 164.772+/-52.6838, 6.74956+/-2.30833;
3300, 6300, 19765.9+/-1457.97, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 6.0131+/-2.1877;
3300, 6400, 18019.4+/-1398.66, 137.617+/-53.586, 12.3321+/-4.81761, 153.503+/-51.4643, 5.25737+/-2.05302;
3300, 6500, 16661.1+/-1350.72, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 5.25737+/-2.05302;
3300, 6600, 15496.8+/-1308.24, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 4.3389+/-1.83612;
3300, 6700, 14429.5+/-1268.04, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
3300, 6800, 13168.2+/-1218.84, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
3300, 6900, 11809.9+/-1163.52, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3300, 7000, 10174+/-1044.55, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
3300, 7100, 9300.79+/-1003.18, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3300, 7200, 8330.55+/-955.105, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
3300, 7300, 7748.41+/-925.064, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
3300, 7400, 6584.12+/-861.847, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3300, 7500, 6099+/-834.093, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
3300, 7600, 5516.85+/-799.518, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
3300, 7700, 5225.78+/-781.657, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
3300, 7800, 4934.71+/-763.379, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
3300, 7900, 4546.61+/-738.304, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
