// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
5300, 3500, 41570.5, 1.33144, 0.154056;
5300, 3600, 41368.3, 1.33144, 0.154056;
5300, 3700, 41165.1, 1.33144, 0.154056;
5300, 3800, 40775.9, 1.33144, 0.154056;
5300, 3900, 39991.6, 1.33144, 0.154056;
5300, 4000, 39491.3, 1.33144, 0.154056;
5300, 4100, 39275.1, 1.33144, 0.154056;
5300, 4200, 38790, 1.33144, 0.154056;
5300, 4300, 37824.6, 1.33144, 0.154056;
5300, 4400, 37227.3, 1.33144, 0.154056;
5300, 4500, 37033.3, 1.33144, 0.154056;
5300, 4600, 36160, 1.33144, 0.154056;
5300, 4700, 35383.8, 1.33144, 0.154056;
5300, 4800, 34696.5, 1.33144, 0.154056;
5300, 4900, 33884.6, 1.33144, 0.154056;
5300, 5000, 33010.2, 1.33144, 0.154056;
5300, 5100, 31845.9, 1.33144, 0.154056;
5300, 5200, 31263.3, 1.33144, 0.154056;
5300, 5300, 29128.7, 1.33144, 0.154056;
5300, 5400, 28061.5, 1.33144, 0.154056;
5300, 5500, 26315, 1.33144, 0.0120258;
5300, 5600, 24180.5, 1.33144, 0.0120258;
5300, 5700, 21747.9, 1.33144, 0.0120258;
5300, 5800, 20486.6, 0.284087, 0.0120258;
5300, 5900, 18546.1, 0.284087, 0.0120258;
5300, 6000, 16799.7, 0.284087, 0.0120258;
5300, 6100, 15434.3, 0.284087, 0.0120258;
5300, 6200, 13590.9, 0.284087, 0.0120258;
5300, 6300, 12232.5, 0.284087, 0;
5300, 6400, 11262.3, 0.284087, 0;
5300, 6500, 10576.1, 0.284087, 0;
5300, 6600, 9799.92, 0.284087, 0;
5300, 6700, 9411.82, 0.284087, 0;
5300, 6800, 8732.65, 0.284087, 0;
5300, 6900, 7949.46, 0.284087, 0;
5300, 7000, 7464.34, 0, 0;
5300, 7100, 6882.19, 0, 0;
5300, 7200, 6390.07, 0, 0;
5300, 7300, 6099, 0, 0;
5300, 7400, 5419.83, 0, 0;
5300, 7500, 4934.71, 0, 0;
5300, 7600, 4546.61, 0, 0;
5300, 7700, 4449.59, 0, 0;
5300, 7800, 4255.54, 0, 0;
5300, 7900, 3964.46, 0, 0;
5300, 8000, 3298.82, 0, 0;
5300, 8100, 2910.72, 0, 0;
5300, 8200, 2619.65, 0, 0;
5300, 8300, 2134.53, 0, 0;
5300, 8400, 2134.53, 0, 0;
5300, 8500, 1940.48, 0, 0;
5300, 8600, 1746.43, 0, 0;
5300, 8700, 1358.34, 0, 0;
5300, 8800, 1261.31, 0, 0;
5300, 8900, 1261.31, 0, 0;
5300, 9000, 1261.31, 0, 0;
5300, 9100, 873.217, 0, 0;
5300, 9200, 776.193, 0, 0;
5300, 9300, 776.193, 0, 0;
5300, 9400, 776.193, 0, 0;
5300, 9500, 679.169, 0, 0;
5300, 9600, 388.097, 0, 0;
5300, 9700, 388.097, 0, 0;
5300, 9800, 388.097, 0, 0;
5300, 9900, 291.072, 0, 0;
5300, 10000, 291.072, 0, 0;
5400, 1000, 217414, 1.33144, 0.154056;
5400, 2000, 49976.8, 1.33144, 0.154056;
5400, 3000, 41161.5, 1.33144, 0.154056;
5400, 3100, 40617.4, 1.33144, 0.154056;
5400, 3200, 40407.7, 1.33144, 0.154056;
5400, 3300, 39025, 1.33144, 0.154056;
5400, 3400, 38717.1, 1.33144, 0.154056;
5400, 3500, 37980.6, 1.33144, 0.154056;
5400, 3600, 37778.4, 1.33144, 0.154056;
5400, 3700, 37575.2, 1.33144, 0.154056;
5400, 3800, 37283, 1.33144, 0.154056;
5400, 3900, 36595.7, 1.33144, 0.154056;
5400, 4000, 36095.4, 1.33144, 0.154056;
5400, 4100, 35879.3, 1.33144, 0.154056;
5400, 4200, 35394.1, 1.33144, 0.154056;
5400, 4300, 34525.8, 1.33144, 0.154056;
5400, 4400, 34025.5, 1.33144, 0.154056;
5400, 4500, 33831.5, 1.33144, 0.154056;
5400, 4600, 33055.2, 1.33144, 0.154056;
5400, 4700, 32473.1, 1.33144, 0.154056;
5400, 4800, 31979.8, 1.33144, 0.154056;
5400, 4900, 31167.9, 1.33144, 0.154056;
5400, 5000, 30584.6, 1.33144, 0.154056;
5400, 5100, 29614.4, 1.33144, 0.154056;
5400, 5200, 29031.7, 1.33144, 0.154056;
5400, 5300, 27382.3, 1.33144, 0.154056;
5400, 5400, 26509.1, 1.33144, 0.154056;
5400, 5500, 25538.8, 1.33144, 0.0120258;
5400, 5600, 23501.3, 1.33144, 0.0120258;
5400, 5700, 21262.8, 1.33144, 0.0120258;
5400, 5800, 20098.5, 0.284087, 0.0120258;
5400, 5900, 18255, 0.284087, 0.0120258;
5400, 6000, 16508.6, 0.284087, 0.0120258;
5400, 6100, 15240.3, 0.284087, 0.0120258;
5400, 6200, 13396.8, 0.284087, 0.0120258;
5400, 6300, 12135.5, 0.284087, 0;
5400, 6400, 11165.3, 0.284087, 0;
5400, 6500, 10576.1, 0.284087, 0;
5400, 6600, 9799.92, 0.284087, 0;
5400, 6700, 9411.82, 0.284087, 0;
5400, 6800, 8732.65, 0.284087, 0;
5400, 6900, 7949.46, 0.284087, 0;
5400, 7000, 7464.34, 0, 0;
5400, 7100, 6882.19, 0, 0;
5400, 7200, 6390.07, 0, 0;
5400, 7300, 6099, 0, 0;
5400, 7400, 5419.83, 0, 0;
5400, 7500, 4934.71, 0, 0;
5400, 7600, 4546.61, 0, 0;
5400, 7700, 4449.59, 0, 0;
5400, 7800, 4255.54, 0, 0;
5400, 7900, 3964.46, 0, 0;
5400, 8000, 3298.82, 0, 0;
5400, 8100, 2910.72, 0, 0;
5400, 8200, 2619.65, 0, 0;
5400, 8300, 2134.53, 0, 0;
5400, 8400, 2134.53, 0, 0;
5400, 8500, 1940.48, 0, 0;
5400, 8600, 1746.43, 0, 0;
5400, 8700, 1358.34, 0, 0;
5400, 8800, 1261.31, 0, 0;
5400, 8900, 1261.31, 0, 0;
5400, 9000, 1261.31, 0, 0;
5400, 9100, 873.217, 0, 0;
5400, 9200, 776.193, 0, 0;
5400, 9300, 776.193, 0, 0;
5400, 9400, 776.193, 0, 0;
5400, 9500, 679.169, 0, 0;
5400, 9600, 388.097, 0, 0;
5400, 9700, 388.097, 0, 0;
5400, 9800, 388.097, 0, 0;
5400, 9900, 291.072, 0, 0;
5400, 10000, 291.072, 0, 0;
5500, 1000, 211229, 1.33144, 0.154056;
5500, 2000, 45636.2, 1.33144, 0.154056;
5500, 3000, 37668.6, 1.33144, 0.154056;
5500, 3100, 37221.5, 1.33144, 0.154056;
5500, 3200, 37011.8, 1.33144, 0.154056;
5500, 3300, 35629.1, 1.33144, 0.154056;
5500, 3400, 35321.2, 1.33144, 0.154056;
5500, 3500, 34681.8, 1.33144, 0.154056;
5500, 3600, 34479.6, 1.33144, 0.154056;
5500, 3700, 34373.4, 1.33144, 0.154056;
5500, 3800, 34081.2, 1.33144, 0.154056;
5500, 3900, 33588, 1.33144, 0.154056;
5500, 4000, 33184.7, 1.33144, 0.154056;
5500, 4100, 32968.5, 1.33144, 0.154056;
5500, 4200, 32483.4, 1.33144, 0.154056;
5500, 4300, 31712.1, 1.33144, 0.154056;
5500, 4400, 31405.9, 1.33144, 0.154056;
5500, 4500, 31211.8, 1.33144, 0.154056;
5500, 4600, 30532.6, 1.33144, 0.154056;
5500, 4700, 29950.5, 1.33144, 0.154056;
5500, 4800, 29554.2, 1.33144, 0.154056;
5500, 4900, 28839.3, 1.33144, 0.154056;
5500, 5000, 28256.1, 1.33144, 0.154056;
5500, 5100, 27479.9, 1.33144, 0.154056;
5500, 5200, 27091.2, 1.33144, 0.154056;
5500, 5300, 25732.9, 1.33144, 0.154056;
5500, 5400, 24956.7, 1.33144, 0.154056;
5500, 5500, 24083.5, 1.33144, 0.0120258;
5500, 5600, 22628.1, 1.33144, 0.0120258;
5500, 5700, 20777.7, 1.33144, 0.0120258;
5500, 5800, 19710.4, 0.284087, 0.0120258;
5500, 5900, 17964, 0.284087, 0.0120258;
5500, 6000, 16314.5, 0.284087, 0.0120258;
5500, 6100, 15046.2, 0.284087, 0.0120258;
5500, 6200, 13202.8, 0.284087, 0.0120258;
5500, 6300, 12038.5, 0.284087, 0;
5500, 6400, 11068.2, 0.284087, 0;
5500, 6500, 10479.1, 0.284087, 0;
5500, 6600, 9702.89, 0.284087, 0;
5500, 6700, 9314.8, 0.284087, 0;
5500, 6800, 8635.63, 0.284087, 0;
5500, 6900, 7949.46, 0.284087, 0;
5500, 7000, 7464.34, 0, 0;
5500, 7100, 6882.19, 0, 0;
5500, 7200, 6390.07, 0, 0;
5500, 7300, 6099, 0, 0;
5500, 7400, 5419.83, 0, 0;
5500, 7500, 4934.71, 0, 0;
5500, 7600, 4546.61, 0, 0;
5500, 7700, 4449.59, 0, 0;
5500, 7800, 4255.54, 0, 0;
5500, 7900, 3964.46, 0, 0;
5500, 8000, 3298.82, 0, 0;
5500, 8100, 2910.72, 0, 0;
5500, 8200, 2619.65, 0, 0;
5500, 8300, 2134.53, 0, 0;
5500, 8400, 2134.53, 0, 0;
5500, 8500, 1940.48, 0, 0;
5500, 8600, 1746.43, 0, 0;
5500, 8700, 1358.34, 0, 0;
5500, 8800, 1261.31, 0, 0;
5500, 8900, 1261.31, 0, 0;
5500, 9000, 1261.31, 0, 0;
5500, 9100, 873.217, 0, 0;
5500, 9200, 776.193, 0, 0;
5500, 9300, 776.193, 0, 0;
5500, 9400, 776.193, 0, 0;
5500, 9500, 679.169, 0, 0;
5500, 9600, 388.097, 0, 0;
5500, 9700, 388.097, 0, 0;
5500, 9800, 388.097, 0, 0;
5500, 9900, 291.072, 0, 0;
5500, 10000, 291.072, 0, 0;
5600, 1000, 195381, 1.33144, 0.154056;
5600, 2000, 43113, 1.33144, 0.154056;
5600, 3000, 35243, 1.33144, 0.154056;
5600, 3100, 34795.9, 1.33144, 0.154056;
5600, 3200, 34586.2, 1.33144, 0.154056;
5600, 3300, 33203.5, 1.33144, 0.154056;
5600, 3400, 32895.6, 1.33144, 0.154056;
5600, 3500, 32256.2, 1.33144, 0.154056;
5600, 3600, 32054, 1.33144, 0.154056;
5600, 3700, 31947.8, 1.33144, 0.154056;
5600, 3800, 31655.6, 1.33144, 0.154056;
5600, 3900, 31162.4, 1.33144, 0.154056;
5600, 4000, 30759.1, 1.33144, 0.154056;
5600, 4100, 30542.9, 1.33144, 0.154056;
5600, 4200, 30057.8, 1.33144, 0.154056;
5600, 4300, 29286.5, 1.33144, 0.154056;
5600, 4400, 29077.3, 1.33144, 0.154056;
5600, 4500, 28883.3, 1.33144, 0.154056;
5600, 4600, 28204, 1.33144, 0.154056;
5600, 4700, 27621.9, 1.33144, 0.154056;
5600, 4800, 27225.7, 1.33144, 0.154056;
5600, 4900, 26510.7, 1.33144, 0.154056;
5600, 5000, 26024.5, 1.33144, 0.154056;
5600, 5100, 25345.3, 1.33144, 0.154056;
5600, 5200, 24956.7, 1.33144, 0.154056;
5600, 5300, 23695.4, 1.33144, 0.154056;
5600, 5400, 23016.2, 1.33144, 0.154056;
5600, 5500, 22434.1, 1.33144, 0.0120258;
5600, 5600, 21463.8, 1.33144, 0.0120258;
5600, 5700, 20195.5, 1.33144, 0.0120258;
5600, 5800, 19322.3, 0.284087, 0.0120258;
5600, 5900, 17672.9, 0.284087, 0.0120258;
5600, 6000, 16120.5, 0.284087, 0.0120258;
5600, 6100, 14852.2, 0.284087, 0.0120258;
5600, 6200, 13008.7, 0.284087, 0.0120258;
5600, 6300, 11844.4, 0.284087, 0;
5600, 6400, 10874.2, 0.284087, 0;
5600, 6500, 10382.1, 0.284087, 0;
5600, 6600, 9605.87, 0.284087, 0;
5600, 6700, 9217.77, 0.284087, 0;
5600, 6800, 8538.6, 0.284087, 0;
5600, 6900, 7852.43, 0.284087, 0;
5600, 7000, 7367.31, 0, 0;
5600, 7100, 6785.17, 0, 0;
5600, 7200, 6293.04, 0, 0;
5600, 7300, 6001.97, 0, 0;
5600, 7400, 5322.8, 0, 0;
5600, 7500, 4837.68, 0, 0;
5600, 7600, 4449.59, 0, 0;
5600, 7700, 4352.56, 0, 0;
5600, 7800, 4158.51, 0, 0;
5600, 7900, 3867.44, 0, 0;
5600, 8000, 3201.8, 0, 0;
5600, 8100, 2813.7, 0, 0;
5600, 8200, 2522.63, 0, 0;
5600, 8300, 2134.53, 0, 0;
5600, 8400, 2134.53, 0, 0;
5600, 8500, 1940.48, 0, 0;
5600, 8600, 1746.43, 0, 0;
5600, 8700, 1358.34, 0, 0;
5600, 8800, 1261.31, 0, 0;
5600, 8900, 1261.31, 0, 0;
5600, 9000, 1261.31, 0, 0;
5600, 9100, 873.217, 0, 0;
5600, 9200, 776.193, 0, 0;
5600, 9300, 776.193, 0, 0;
5600, 9400, 776.193, 0, 0;
5600, 9500, 679.169, 0, 0;
5600, 9600, 388.097, 0, 0;
5600, 9700, 388.097, 0, 0;
5600, 9800, 388.097, 0, 0;
5600, 9900, 291.072, 0, 0;
5600, 10000, 291.072, 0, 0;
5700, 1000, 176421, 1.33144, 0.154056;
5700, 2000, 39645.1, 1.33144, 0.154056;
5700, 3000, 32235.2, 1.33144, 0.154056;
5700, 3100, 31788.2, 1.33144, 0.154056;
5700, 3200, 31675.5, 1.33144, 0.154056;
5700, 3300, 30389.8, 1.33144, 0.154056;
5700, 3400, 30179, 1.33144, 0.154056;
5700, 3500, 29636.5, 1.33144, 0.154056;
5700, 3600, 29531.4, 1.33144, 0.154056;
5700, 3700, 29425.2, 1.33144, 0.154056;
5700, 3800, 29133, 1.33144, 0.154056;
5700, 3900, 28639.8, 1.33144, 0.154056;
5700, 4000, 28236.5, 1.33144, 0.154056;
5700, 4100, 28117.3, 1.33144, 0.154056;
5700, 4200, 27729.2, 1.33144, 0.154056;
5700, 4300, 27054.9, 1.33144, 0.154056;
5700, 4400, 26942.8, 1.33144, 0.154056;
5700, 4500, 26748.7, 1.33144, 0.154056;
5700, 4600, 26069.5, 1.33144, 0.154056;
5700, 4700, 25487.3, 1.33144, 0.154056;
5700, 4800, 25091.1, 1.33144, 0.154056;
5700, 4900, 24473.2, 1.33144, 0.154056;
5700, 5000, 23987, 1.33144, 0.154056;
5700, 5100, 23404.8, 1.33144, 0.154056;
5700, 5200, 23113.2, 1.33144, 0.154056;
5700, 5300, 21851.9, 1.33144, 0.154056;
5700, 5400, 21269.8, 1.33144, 0.154056;
5700, 5500, 20784.7, 1.33144, 0.0120258;
5700, 5600, 20202.5, 1.33144, 0.0120258;
5700, 5700, 19225.3, 1.33144, 0.0120258;
5700, 5800, 18546.1, 0.284087, 0.0120258;
5700, 5900, 17090.7, 0.284087, 0.0120258;
5700, 6000, 15732.4, 0.284087, 0.0120258;
5700, 6100, 14464.1, 0.284087, 0.0120258;
5700, 6200, 12620.6, 0.284087, 0.0120258;
5700, 6300, 11553.4, 0.284087, 0;
5700, 6400, 10583.1, 0.284087, 0;
5700, 6500, 10285, 0.284087, 0;
5700, 6600, 9605.87, 0.284087, 0;
5700, 6700, 9217.77, 0.284087, 0;
5700, 6800, 8538.6, 0.284087, 0;
5700, 6900, 7852.43, 0.284087, 0;
5700, 7000, 7367.31, 0, 0;
5700, 7100, 6785.17, 0, 0;
5700, 7200, 6293.04, 0, 0;
5700, 7300, 6001.97, 0, 0;
5700, 7400, 5322.8, 0, 0;
5700, 7500, 4837.68, 0, 0;
5700, 7600, 4449.59, 0, 0;
5700, 7700, 4352.56, 0, 0;
5700, 7800, 4158.51, 0, 0;
5700, 7900, 3867.44, 0, 0;
5700, 8000, 3201.8, 0, 0;
5700, 8100, 2813.7, 0, 0;
5700, 8200, 2522.63, 0, 0;
5700, 8300, 2134.53, 0, 0;
5700, 8400, 2134.53, 0, 0;
5700, 8500, 1940.48, 0, 0;
5700, 8600, 1746.43, 0, 0;
5700, 8700, 1358.34, 0, 0;
5700, 8800, 1261.31, 0, 0;
5700, 8900, 1261.31, 0, 0;
5700, 9000, 1261.31, 0, 0;
5700, 9100, 873.217, 0, 0;
5700, 9200, 776.193, 0, 0;
5700, 9300, 776.193, 0, 0;
5700, 9400, 776.193, 0, 0;
5700, 9500, 679.169, 0, 0;
5700, 9600, 388.097, 0, 0;
5700, 9700, 388.097, 0, 0;
5700, 9800, 388.097, 0, 0;
5700, 9900, 291.072, 0, 0;
5700, 10000, 291.072, 0, 0;
5800, 1000, 146355, 0.284087, 0.154056;
5800, 2000, 35850.4, 0.284087, 0.154056;
5800, 3000, 29421.5, 0.284087, 0.154056;
5800, 3100, 28974.5, 0.284087, 0.154056;
5800, 3200, 28861.8, 0.284087, 0.154056;
5800, 3300, 27770.2, 0.284087, 0.154056;
5800, 3400, 27559.3, 0.284087, 0.154056;
5800, 3500, 27016.9, 0.284087, 0.154056;
5800, 3600, 26911.7, 0.284087, 0.154056;
5800, 3700, 26805.5, 0.284087, 0.154056;
5800, 3800, 26610.4, 0.284087, 0.154056;
5800, 3900, 26117.1, 0.284087, 0.154056;
5800, 4000, 25713.8, 0.284087, 0.154056;
5800, 4100, 25594.7, 0.284087, 0.154056;
5800, 4200, 25400.6, 0.284087, 0.154056;
5800, 4300, 24726.3, 0.284087, 0.154056;
5800, 4400, 24614.2, 0.284087, 0.154056;
5800, 4500, 24420.2, 0.284087, 0.154056;
5800, 4600, 23935, 0.284087, 0.154056;
5800, 4700, 23449.8, 0.284087, 0.154056;
5800, 4800, 23150.6, 0.284087, 0.154056;
5800, 4900, 22532.7, 0.284087, 0.154056;
5800, 5000, 22143.5, 0.284087, 0.154056;
5800, 5100, 21852.5, 0.284087, 0.154056;
5800, 5200, 21560.9, 0.284087, 0.154056;
5800, 5300, 20396.6, 0.284087, 0.154056;
5800, 5400, 20008.5, 0.284087, 0.154056;
5800, 5500, 19620.4, 0.284087, 0.0120258;
5800, 5600, 19135.2, 0.284087, 0.0120258;
5800, 5700, 18352, 0.284087, 0.0120258;
5800, 5800, 17866.9, 0.284087, 0.0120258;
5800, 5900, 16702.6, 0.284087, 0.0120258;
5800, 6000, 15344.3, 0.284087, 0.0120258;
5800, 6100, 14173, 0.284087, 0.0120258;
5800, 6200, 12523.6, 0.284087, 0.0120258;
5800, 6300, 11456.3, 0.284087, 0;
5800, 6400, 10486.1, 0.284087, 0;
5800, 6500, 10188, 0.284087, 0;
5800, 6600, 9508.85, 0.284087, 0;
5800, 6700, 9120.75, 0.284087, 0;
5800, 6800, 8441.58, 0.284087, 0;
5800, 6900, 7755.41, 0.284087, 0;
5800, 7000, 7270.29, 0, 0;
5800, 7100, 6688.14, 0, 0;
5800, 7200, 6293.04, 0, 0;
5800, 7300, 6001.97, 0, 0;
5800, 7400, 5322.8, 0, 0;
5800, 7500, 4837.68, 0, 0;
5800, 7600, 4449.59, 0, 0;
5800, 7700, 4352.56, 0, 0;
5800, 7800, 4158.51, 0, 0;
5800, 7900, 3867.44, 0, 0;
5800, 8000, 3201.8, 0, 0;
5800, 8100, 2813.7, 0, 0;
5800, 8200, 2522.63, 0, 0;
5800, 8300, 2134.53, 0, 0;
5800, 8400, 2134.53, 0, 0;
5800, 8500, 1940.48, 0, 0;
5800, 8600, 1746.43, 0, 0;
5800, 8700, 1358.34, 0, 0;
5800, 8800, 1261.31, 0, 0;
5800, 8900, 1261.31, 0, 0;
5800, 9000, 1261.31, 0, 0;
5800, 9100, 873.217, 0, 0;
5800, 9200, 776.193, 0, 0;
5800, 9300, 776.193, 0, 0;
5800, 9400, 776.193, 0, 0;
5800, 9500, 679.169, 0, 0;
5800, 9600, 388.097, 0, 0;
5800, 9700, 388.097, 0, 0;
5800, 9800, 388.097, 0, 0;
5800, 9900, 291.072, 0, 0;
5800, 10000, 291.072, 0, 0;
5900, 1000, 118067, 0.284087, 0.154056;
5900, 2000, 33206.9, 0.284087, 0.154056;
5900, 3000, 27105.9, 0.284087, 0.154056;
5900, 3100, 26659.4, 0.284087, 0.154056;
5900, 3200, 26643.8, 0.284087, 0.154056;
5900, 3300, 25649.2, 0.284087, 0.154056;
5900, 3400, 25438.3, 0.284087, 0.154056;
5900, 3500, 24992.9, 0.284087, 0.154056;
5900, 3600, 24984.8, 0.284087, 0.154056;
5900, 3700, 24878.6, 0.284087, 0.154056;
5900, 3800, 24683.4, 0.284087, 0.154056;
5900, 3900, 24190.2, 0.284087, 0.154056;
5900, 4000, 23786.9, 0.284087, 0.154056;
5900, 4100, 23667.7, 0.284087, 0.154056;
5900, 4200, 23473.7, 0.284087, 0.154056;
5900, 4300, 23271, 0.284087, 0.154056;
5900, 4400, 23158.8, 0.284087, 0.154056;
5900, 4500, 22964.8, 0.284087, 0.154056;
5900, 4600, 22576.6, 0.284087, 0.154056;
5900, 4700, 22188.5, 0.284087, 0.154056;
5900, 4800, 21986.4, 0.284087, 0.154056;
5900, 4900, 21368.4, 0.284087, 0.154056;
5900, 5000, 21173.3, 0.284087, 0.154056;
5900, 5100, 20882.2, 0.284087, 0.154056;
5900, 5200, 20590.6, 0.284087, 0.154056;
5900, 5300, 19814.4, 0.284087, 0.154056;
5900, 5400, 19426.3, 0.284087, 0.154056;
5900, 5500, 19038.2, 0.284087, 0.0120258;
5900, 5600, 18650.1, 0.284087, 0.0120258;
5900, 5700, 17866.9, 0.284087, 0.0120258;
5900, 5800, 17575.9, 0.284087, 0.0120258;
5900, 5900, 16605.6, 0.284087, 0.0120258;
5900, 6000, 15247.3, 0.284087, 0.0120258;
5900, 6100, 14173, 0.284087, 0.0120258;
5900, 6200, 12523.6, 0.284087, 0.0120258;
5900, 6300, 11456.3, 0.284087, 0;
5900, 6400, 10486.1, 0.284087, 0;
5900, 6500, 10188, 0.284087, 0;
5900, 6600, 9508.85, 0.284087, 0;
5900, 6700, 9120.75, 0.284087, 0;
5900, 6800, 8441.58, 0.284087, 0;
5900, 6900, 7755.41, 0.284087, 0;
5900, 7000, 7270.29, 0, 0;
5900, 7100, 6688.14, 0, 0;
5900, 7200, 6293.04, 0, 0;
5900, 7300, 6001.97, 0, 0;
5900, 7400, 5322.8, 0, 0;
5900, 7500, 4837.68, 0, 0;
5900, 7600, 4449.59, 0, 0;
5900, 7700, 4352.56, 0, 0;
5900, 7800, 4158.51, 0, 0;
5900, 7900, 3867.44, 0, 0;
5900, 8000, 3201.8, 0, 0;
5900, 8100, 2813.7, 0, 0;
5900, 8200, 2522.63, 0, 0;
5900, 8300, 2134.53, 0, 0;
5900, 8400, 2134.53, 0, 0;
5900, 8500, 1940.48, 0, 0;
5900, 8600, 1746.43, 0, 0;
5900, 8700, 1358.34, 0, 0;
5900, 8800, 1261.31, 0, 0;
5900, 8900, 1261.31, 0, 0;
5900, 9000, 1261.31, 0, 0;
5900, 9100, 873.217, 0, 0;
5900, 9200, 776.193, 0, 0;
5900, 9300, 776.193, 0, 0;
5900, 9400, 776.193, 0, 0;
5900, 9500, 679.169, 0, 0;
5900, 9600, 388.097, 0, 0;
5900, 9700, 388.097, 0, 0;
5900, 9800, 388.097, 0, 0;
5900, 9900, 291.072, 0, 0;
5900, 10000, 291.072, 0, 0;
6000, 1000, 112341, 0.284087, 0.154056;
6000, 2000, 29774.2, 0.284087, 0.154056;
6000, 3000, 24097.7, 0.284087, 0.154056;
6000, 3100, 23651.1, 0.284087, 0.154056;
6000, 3200, 23635.5, 0.284087, 0.154056;
6000, 3300, 22640.9, 0.284087, 0.154056;
6000, 3400, 22527.6, 0.284087, 0.154056;
6000, 3500, 22082.2, 0.284087, 0.154056;
6000, 3600, 22074, 0.284087, 0.154056;
6000, 3700, 22064.9, 0.284087, 0.154056;
6000, 3800, 21869.7, 0.284087, 0.154056;
6000, 3900, 21376.5, 0.284087, 0.154056;
6000, 4000, 20973.2, 0.284087, 0.154056;
6000, 4100, 20854, 0.284087, 0.154056;
6000, 4200, 20660, 0.284087, 0.154056;
6000, 4300, 20457.3, 0.284087, 0.154056;
6000, 4400, 20345.1, 0.284087, 0.154056;
6000, 4500, 20151.1, 0.284087, 0.154056;
6000, 4600, 19762.9, 0.284087, 0.154056;
6000, 4700, 19568.9, 0.284087, 0.154056;
6000, 4800, 19463.7, 0.284087, 0.154056;
6000, 4900, 18845.8, 0.284087, 0.154056;
6000, 5000, 18650.7, 0.284087, 0.154056;
6000, 5100, 18456.6, 0.284087, 0.154056;
6000, 5200, 18262, 0.284087, 0.154056;
6000, 5300, 17776.9, 0.284087, 0.154056;
6000, 5400, 17388.8, 0.284087, 0.154056;
6000, 5500, 17097.7, 0.284087, 0.0120258;
6000, 5600, 16806.7, 0.284087, 0.0120258;
6000, 5700, 16217.5, 0.284087, 0.0120258;
6000, 5800, 15926.4, 0.284087, 0.0120258;
6000, 5900, 15441.3, 0.284087, 0.0120258;
6000, 6000, 14471.1, 0.284087, 0.0120258;
6000, 6100, 13493.8, 0.284087, 0.0120258;
6000, 6200, 12232.5, 0.284087, 0.0120258;
6000, 6300, 11165.3, 0.284087, 0;
6000, 6400, 10195, 0.284087, 0;
6000, 6500, 9896.94, 0.284087, 0;
6000, 6600, 9314.8, 0.284087, 0;
6000, 6700, 8926.7, 0.284087, 0;
6000, 6800, 8247.53, 0.284087, 0;
6000, 6900, 7658.38, 0.284087, 0;
6000, 7000, 7173.26, 0, 0;
6000, 7100, 6591.12, 0, 0;
6000, 7200, 6196.02, 0, 0;
6000, 7300, 5904.95, 0, 0;
6000, 7400, 5225.78, 0, 0;
6000, 7500, 4740.66, 0, 0;
6000, 7600, 4352.56, 0, 0;
6000, 7700, 4255.54, 0, 0;
6000, 7800, 4061.49, 0, 0;
6000, 7900, 3867.44, 0, 0;
6000, 8000, 3201.8, 0, 0;
6000, 8100, 2813.7, 0, 0;
6000, 8200, 2522.63, 0, 0;
6000, 8300, 2134.53, 0, 0;
6000, 8400, 2134.53, 0, 0;
6000, 8500, 1940.48, 0, 0;
6000, 8600, 1746.43, 0, 0;
6000, 8700, 1358.34, 0, 0;
6000, 8800, 1261.31, 0, 0;
6000, 8900, 1261.31, 0, 0;
6000, 9000, 1261.31, 0, 0;
6000, 9100, 873.217, 0, 0;
6000, 9200, 776.193, 0, 0;
6000, 9300, 776.193, 0, 0;
6000, 9400, 776.193, 0, 0;
6000, 9500, 679.169, 0, 0;
6000, 9600, 388.097, 0, 0;
6000, 9700, 388.097, 0, 0;
6000, 9800, 388.097, 0, 0;
6000, 9900, 291.072, 0, 0;
6000, 10000, 291.072, 0, 0;
6100, 1000, 94124.3, 0.284087, 0.154056;
6100, 2000, 27444.6, 0.284087, 0.154056;
6100, 3000, 21769.1, 0.284087, 0.154056;
6100, 3100, 21322.6, 0.284087, 0.154056;
6100, 3200, 21306.9, 0.284087, 0.154056;
6100, 3300, 20312.3, 0.284087, 0.154056;
6100, 3400, 20199, 0.284087, 0.154056;
6100, 3500, 19753.6, 0.284087, 0.154056;
6100, 3600, 19745.5, 0.284087, 0.154056;
6100, 3700, 19736.3, 0.284087, 0.154056;
6100, 3800, 19541.1, 0.284087, 0.154056;
6100, 3900, 19144.9, 0.284087, 0.154056;
6100, 4000, 18741.6, 0.284087, 0.154056;
6100, 4100, 18622.5, 0.284087, 0.154056;
6100, 4200, 18525.5, 0.284087, 0.154056;
6100, 4300, 18419.8, 0.284087, 0.154056;
6100, 4400, 18307.6, 0.284087, 0.154056;
6100, 4500, 18210.6, 0.284087, 0.154056;
6100, 4600, 17919.5, 0.284087, 0.154056;
6100, 4700, 17725.4, 0.284087, 0.154056;
6100, 4800, 17620.3, 0.284087, 0.154056;
6100, 4900, 17196.4, 0.284087, 0.154056;
6100, 5000, 17001.3, 0.284087, 0.154056;
6100, 5100, 16904.2, 0.284087, 0.154056;
6100, 5200, 16709.6, 0.284087, 0.154056;
6100, 5300, 16224.5, 0.284087, 0.154056;
6100, 5400, 15836.4, 0.284087, 0.154056;
